,lat,lon,timestamp,amenity,name,tags,is_common,is_tourism,is_interesting
194,49.2237917,-122.9418357,2019-09-02T22:08:26.000-07:00,dojo,Aikido Yoshinkai Burnaby,"{'note': 'Instruction in Yoshinkan Aikido by Shihan Robert Mustard (8th Dan)', 'addr:housenumber': '7671', 'website': 'http://aikidoburnaby.com/', 'phone': '+1-604-786-2334', 'opening_hours': 'Mo-Th 19:30-21:00 ""adults""; Sa 10:30-12:00 ""adults""; Tu,We 16:30-17:30 ""kids""', 'addr:street': 'Edmonds Street', 'addr:postcode': 'V3N 1B6', 'sport': 'aikido', 'addr:city': 'Burnaby'}",False,False,True
195,49.258052,-123.2497023,2010-01-10T00:54:37.000-08:00,bicycle_parking,,{'capacity': '8'},False,False,True
196,49.2666892,-123.2574237,2010-01-10T00:54:38.000-08:00,bicycle_parking,,{'capacity': '28'},False,False,True
197,49.2673755,-123.2579496,2010-01-10T00:54:38.000-08:00,bicycle_parking,,{'capacity': '12'},False,False,True
198,49.2633706,-123.2545911,2010-05-11T04:06:28.000-07:00,telephone,,{},False,False,True
199,49.2634819,-123.2547262,2010-05-11T04:06:21.000-07:00,bicycle_parking,,{'capacity': '24'},False,False,True
204,49.2587563,-123.247832,2010-01-13T18:33:50.000-08:00,bicycle_parking,,{'capacity': '10'},False,False,True
205,49.2588928,-123.2479217,2010-01-13T18:33:50.000-08:00,bicycle_parking,,{'capacity': '10'},False,False,True
206,49.2589688,-123.2480068,2019-10-06T06:52:38.000-07:00,bicycle_parking,,{'capacity': '10'},False,False,True
207,49.2590684,-123.2480562,2010-01-13T18:33:50.000-08:00,bicycle_parking,,{'capacity': '10'},False,False,True
208,49.2590461,-123.2461772,2011-04-11T18:45:16.000-07:00,bicycle_parking,,{},False,False,True
209,49.3243156,-123.0459847,2010-01-22T23:45:24.000-08:00,parking,,{},False,False,True
210,49.3162718,-123.0944232,2010-01-22T23:47:48.000-08:00,parking,,{},False,False,True
211,49.2379704,-122.7911313,2012-03-15T06:20:59.000-07:00,parking,,{},False,False,True
212,49.2426429,-122.814786,2019-11-03T19:10:12.000-08:00,parking,,{},False,False,True
213,49.269309,-123.2555081,2010-01-25T19:04:07.000-08:00,bicycle_parking,,{'capacity': '12'},False,False,True
214,49.2661893,-123.2557815,2013-12-28T05:59:23.000-08:00,bicycle_parking,,{'capacity': '28'},False,False,True
215,49.2662978,-123.2558217,2013-12-28T05:59:23.000-08:00,bicycle_parking,,{'capacity': '14'},False,False,True
216,49.2658271,-123.2538807,2011-04-06T23:58:43.000-07:00,bicycle_parking,,{'capacity': '12'},False,False,True
217,49.2669779,-123.252124,2010-01-26T10:58:23.000-08:00,bicycle_parking,,{'capacity': '14'},False,False,True
218,49.2658554,-123.2495339,2015-04-30T05:57:27.000-07:00,telephone,,{},False,False,True
219,49.265699,-123.2461274,2017-12-20T07:08:43.000-08:00,bicycle_parking,,{'capacity': '28'},False,False,True
220,49.2621207,-123.2503486,2010-01-27T23:43:00.000-08:00,bicycle_parking,,{'capacity': '28'},False,False,True
221,49.2594166,-123.2491213,2010-01-27T23:43:01.000-08:00,bicycle_parking,,{'capacity': '7'},False,False,True
224,49.2595161,-123.2473678,2010-05-08T10:52:01.000-07:00,post_box,,{},False,False,True
225,49.2610052,-123.2493243,2010-12-24T06:51:14.000-08:00,bicycle_parking,,{'capacity': '28'},False,False,True
226,49.2611673,-123.2494508,2010-12-24T06:51:14.000-08:00,bicycle_parking,,{'capacity': '28'},False,False,True
227,49.2603476,-123.2476098,2010-01-27T23:43:06.000-08:00,bicycle_parking,,{'capacity': '14'},False,False,True
228,49.2603921,-123.2474824,2010-01-27T23:43:06.000-08:00,bicycle_parking,,{'capacity': '14'},False,False,True
229,49.2603705,-123.2475371,2010-01-27T23:43:06.000-08:00,bicycle_parking,,{'capacity': '14'},False,False,True
230,49.2609358,-123.2484134,2019-03-09T20:03:27.000-08:00,bicycle_parking,,{'capacity': '14'},False,False,True
231,49.2610831,-123.2480765,2019-03-11T18:52:03.000-07:00,bicycle_parking,,{'capacity': '14'},False,False,True
232,49.2658694,-123.2379151,2019-04-05T22:06:58.000-07:00,post_box,,{},False,False,True
236,49.1996558,-122.8101007,2020-02-21T07:56:19.000-08:00,post_office,Riverside,"{'brand:wikidata': 'Q1032001', 'wheelchair': 'yes', 'addr:housenumber': '14867', 'brand:wikipedia': 'en:Canada Post', 'opening_hours': 'Mo-Fr 09:00-18:00; Sa 09:00-14:00; Su,PH off', 'addr:street': '108 Avenue', 'addr:postcode': 'V3R 1W0', 'brand': 'Canada Post', 'operator': 'Canada Post'}",False,False,True
237,49.1040005,-122.8016417,2017-01-30T05:25:37.000-08:00,fuel,Shell,"{'addr:housenumber': '15184', 'addr:street': 'Highway 10'}",False,False,True
238,49.1529107,-122.7682267,2018-06-24T18:55:16.000-07:00,fuel,West Coast Fuels,"{'addr:housenumber': '16384', 'name:en': 'West Coast Fuels', 'addr:street': 'Fraser Highway'}",False,False,True
239,49.1192619,-122.8230856,2017-02-19T04:30:22.000-08:00,fuel,Esso,"{'addr:housenumber': '14445', 'addr:street': '64 Avenue'}",False,False,True
240,49.1332441,-122.8460098,2019-08-24T00:12:34.000-07:00,fuel,Esso,"{'brand:wikidata': 'Q867662', 'addr:housenumber': '7195', 'addr:street': 'King George Boulevard', 'brand': 'Esso', 'brand:wikipedia': 'en:Esso'}",False,False,True
241,49.1989863,-122.7789539,2019-06-17T23:15:38.000-07:00,fuel,Esso,"{'brand:wikidata': 'Q867662', 'addr:housenumber': '15989', 'addr:street': '108 Avenue', 'brand': 'Esso', 'brand:wikipedia': 'en:Esso'}",False,False,True
242,49.1196448,-122.8897619,2017-02-19T04:25:22.000-08:00,fuel,Esso,"{'addr:housenumber': '6422', 'addr:street': 'Scott Road'}",False,False,True
243,49.1992289,-122.8567797,2017-02-11T16:49:37.000-08:00,fuel,Husky,"{'addr:housenumber': '10815', 'addr:street': '132 Street'}",False,False,True
244,49.2036082,-122.8362154,2019-09-10T02:51:24.000-07:00,fuel,Husky,"{'addr:housenumber': '13916', 'addr:street': 'Grosvenor Road'}",False,False,True
245,49.1989933,-122.8082328,2018-03-19T01:44:34.000-07:00,fuel,Fas Gas Plus,"{'fuel:gasoline': 'yes', 'addr:housenumber': '14935', 'website': 'http://fasgas.ca/', 'phone': '+1-604-588-8646', 'addr:street': '108 Avenue', 'fuel:propane': 'yes'}",False,False,True
246,49.2066466,-122.868042,2018-06-25T15:43:00.000-07:00,fuel,Chevron,"{'addr:housenumber': '12795', 'addr:street': 'King George Boulevard'}",False,False,True
247,49.1413608,-122.8682981,2017-02-19T04:24:17.000-08:00,fuel,Husky,"{'addr:housenumber': '7615', 'addr:street': '128 Street'}",False,False,True
248,49.1877751,-122.8673111,2017-02-13T21:29:27.000-08:00,fuel,Husky,"{'addr:housenumber': '10178', 'addr:street': '128 Street'}",False,False,True
249,49.1765099,-122.7792303,2019-09-23T20:06:05.000-07:00,fuel,Husky,"{'brand:wikidata': 'Q702049', 'addr:housenumber': '15960', 'addr:street': '96 Avenue', 'brand': 'Husky', 'brand:wikipedia': 'en:Husky Energy'}",False,False,True
250,49.1625134,-122.8461666,2017-02-03T06:26:46.000-08:00,fuel,Shell,"{'addr:housenumber': '13598', 'addr:street': '88 Avenue'}",False,False,True
251,49.2045359,-122.8755836,2017-10-21T22:35:16.000-07:00,bicycle_parking,,"{'bicycle_parking': 'lockers', 'operator': 'Translink'}",False,False,True
252,49.1874054,-122.8446943,2019-08-24T15:23:01.000-07:00,bank,CIBC,"{'brand:wikidata': 'Q666694', 'addr:housenumber': '10166', 'website': 'http://www.cibc.com/', 'phone': '+1-604-586-2242', 'brand:wikipedia': 'en:Canadian Imperial Bank of Commerce', 'opening_hours': 'Mo-Tu 09:30-17:00; We-Fr 09:30-19:00; Sa 09:00-16:00', 'alt': 'Canadian Imperial Bank of Commerce', 'addr:street': 'King George Boulevard', 'atm': 'yes', 'brand': 'CIBC', 'operator': 'CIBC'}",False,False,True
253,49.2779185,-122.912361,2019-11-14T08:54:00.000-08:00,restaurant,Pho 99,"{'addr:housenumber': '8901', 'addr:street': 'Cornerstone Mews'}",False,False,True
254,49.278119,-122.9122848,2020-01-18T09:04:52.000-08:00,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'internet_access': 'yes', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Starbucks'}",False,False,True
255,49.1897822,-122.8022656,2020-01-09T06:40:09.000-08:00,bank,CIBC,"{'brand:wikidata': 'Q666694', 'website': 'https://locations.cibc.com/bc/surrey/08920', 'brand:wikipedia': 'en:Canadian Imperial Bank of Commerce', 'addr:unit': '1294', 'operator': 'CIBC', 'addr:housenumber': '10355', 'alt_name': 'Canadian Imperial Bank of Commerce', 'phone': '+1-604-586-2303', 'opening_hours': 'Mo-We 09:00-18:00; Th-Fr 09:00-19:00; Sa 09:00-16:00; Su 12:00-16:00', 'addr:street': '152 Street', 'atm': 'yes', 'brand': 'CIBC'}",False,False,True
256,49.187024,-122.8460374,2019-03-12T23:32:40.000-07:00,bank,Bank of Montreal,"{'brand:wikidata': 'Q806693', 'wheelchair': 'yes', 'addr:housenumber': '10155', 'brand:wikipedia': 'en:Bank of Montreal', 'addr:street': 'King George Boulevard', 'brand': 'Bank of Montreal', 'operator': 'Bank of Montreal'}",False,False,True
257,49.1732883,-123.1251186,2020-04-17T21:26:32.000-07:00,fuel,Shell,"{'brand:wikidata': 'Q154950', 'addr:housenumber': '5511', 'addr:street': 'Garden City Road', 'brand': 'Shell', 'brand:wikipedia': 'en:Royal Dutch Shell'}",False,False,True
258,49.2088487,-122.9619147,2017-12-18T07:40:15.000-08:00,parking_entrance,,{},False,False,True
259,49.3377932,-123.2630981,2016-03-27T17:17:29.000-07:00,parking,,{'fee': 'no'},False,False,True
260,49.2465449,-123.1986936,2010-03-28T11:09:20.000-07:00,parking,,{},False,False,True
262,49.2433578,-123.1873937,2010-03-28T11:09:22.000-07:00,drinking_water,,{},False,False,True
263,49.2436721,-123.1855137,2019-05-06T23:53:07.000-07:00,bicycle_parking,,"{'bicycle_parking': 'rack', 'covered': 'no', 'capacity': '7'}",False,False,True
264,49.243549,-123.1860519,2019-05-06T23:53:07.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '4'}",False,False,True
265,49.2571055,-123.235836,2010-03-28T11:09:24.000-07:00,bicycle_parking,,{'capacity': '6'},False,False,True
266,49.2435011,-123.1861136,2019-05-06T23:53:07.000-07:00,bicycle_parking,,"{'bicycle_parking': 'rack', 'covered': 'no', 'capacity': '7'}",False,False,True
267,49.2431909,-123.1883043,2010-03-28T11:09:24.000-07:00,telephone,,{},False,False,True
270,49.2436905,-123.1855425,2019-05-06T23:53:07.000-07:00,bicycle_parking,,"{'bicycle_parking': 'rack', 'covered': 'no', 'capacity': '7'}",False,False,True
271,49.2470096,-123.2001843,2010-03-28T11:09:27.000-07:00,post_box,,{},False,False,True
272,49.2568641,-123.2358195,2010-03-28T11:09:27.000-07:00,community_centre,Leisure Centre,{},False,False,True
273,49.2659391,-123.2566999,2010-03-28T21:56:45.000-07:00,bicycle_parking,,{'capacity': '6'},False,False,True
274,49.2661222,-123.2568749,2010-03-28T21:56:45.000-07:00,bicycle_parking,,{'capacity': '6'},False,False,True
275,49.2651847,-123.2579341,2010-03-28T21:56:45.000-07:00,post_box,,{},False,False,True
276,49.267112,-123.2567374,2010-03-28T21:56:45.000-07:00,bicycle_parking,,{'capacity': '16'},False,False,True
277,49.2647009,-123.2534452,2010-03-28T21:56:45.000-07:00,bicycle_parking,,{'capacity': '14'},False,False,True
278,49.2656804,-123.2564836,2010-03-28T21:56:45.000-07:00,bicycle_parking,,{'capacity': '6'},False,False,True
279,49.2655158,-123.2563549,2010-03-28T21:56:45.000-07:00,post_box,,{},False,False,True
280,49.2658467,-123.2566355,2010-03-28T21:56:45.000-07:00,bicycle_parking,,{'capacity': '6'},False,False,True
281,49.2646891,-123.2534864,2010-03-28T21:56:46.000-07:00,bicycle_parking,,{'capacity': '14'},False,False,True
283,49.2595177,-123.2527384,2010-03-29T18:24:20.000-07:00,bicycle_parking,,{'capacity': '14'},False,False,True
284,49.2588467,-123.2530977,2010-03-29T18:24:21.000-07:00,bicycle_parking,,{'covered': 'yes'},False,False,True
285,49.259928,-123.2526345,2010-03-29T18:24:21.000-07:00,bicycle_parking,,{'capacity': '8'},False,False,True
287,49.2585511,-123.2533997,2010-03-29T18:24:22.000-07:00,bicycle_parking,,{},False,False,True
288,49.2578964,-123.2520838,2019-08-16T02:32:05.000-07:00,post_box,,"{'drive_through': 'no', 'operator': 'Canada Post'}",False,False,True
289,49.2595601,-123.2527539,2010-03-29T18:24:23.000-07:00,bicycle_parking,,{'covered': 'yes'},False,False,True
290,49.2594889,-123.2527332,2010-03-29T18:24:24.000-07:00,bicycle_parking,,{'capacity': '14'},False,False,True
291,49.2598585,-123.2527955,2010-03-29T18:24:24.000-07:00,bicycle_parking,,"{'covered': 'yes', 'capacity': '40'}",False,False,True
292,49.2576975,-123.252882,2010-04-27T21:47:06.000-07:00,bicycle_parking,,"{'covered': 'yes', 'capacity': '40'}",False,False,True
293,49.2595092,-123.2526916,2010-03-29T18:24:24.000-07:00,bicycle_parking,,{'covered': 'yes'},False,False,True
294,49.2652798,-123.2503728,2018-07-20T00:34:51.000-07:00,bicycle_parking,,{},False,False,True
296,49.2665882,-123.2427218,2011-04-11T20:55:49.000-07:00,food_court,,{},False,False,True
297,49.177313,-123.1703424,2009-07-30T05:20:31.000-07:00,seaplane terminal,,{},False,False,True
298,49.177263,-123.1681367,2016-11-13T16:46:23.000-08:00,seaplane terminal,,{},False,False,True
299,49.2853872,-122.7909589,2019-09-13T13:56:49.000-07:00,arts_centre,Evergreen Cultural Centre,"{'addr:housenumber': '1205', 'addr:street': 'Pinetree Way', 'addr:postcode': 'V3B 7Y3', 'addr:city': 'Coquitlam'}",False,False,True
300,49.281302,-123.0575579,2019-09-13T13:57:03.000-07:00,restaurant,Tacofino Commissary,"{'addr:housenumber': '2327', 'addr:street': 'East Hastings Street', 'addr:city': 'Vancouver'}",False,False,True
301,49.2812984,-123.0573443,2019-09-13T13:57:03.000-07:00,restaurant,Miyako Sushi,"{'addr:housenumber': '2341', 'addr:street': 'East Hastings Street', 'addr:city': 'Vancouver'}",False,False,True
302,49.2812866,-123.0550913,2019-09-13T13:57:03.000-07:00,restaurant,What's Up? Hot Dog!,"{'addr:housenumber': '2481', 'addr:street': 'East Hastings Street', 'addr:city': 'Vancouver'}",False,False,True
303,49.2821554,-123.0998393,2019-09-13T13:57:03.000-07:00,cafe,Waves Coffee,"{'addr:housenumber': '305', 'addr:street': 'Main Street', 'addr:city': 'Vancouver'}",False,False,True
304,49.2832655,-123.0978958,2019-09-13T13:57:03.000-07:00,restaurant,St Lawrence Restaurant,"{'addr:housenumber': '269', 'addr:street': 'Powell Street', 'addr:city': 'Vancouver'}",False,False,True
305,49.2832876,-123.0980745,2019-09-13T13:57:03.000-07:00,restaurant,Cuhillo,"{'addr:housenumber': '261', 'addr:street': 'Powell Street', 'addr:city': 'Vancouver'}",False,False,True
306,49.2831728,-123.0935162,2019-09-13T13:57:03.000-07:00,cafe,The Uncommon Cafe,"{'addr:housenumber': '477', 'addr:street': 'Powell Street', 'addr:city': 'Vancouver'}",False,False,True
307,49.2793798,-123.0994827,2020-06-11T20:27:15.000-07:00,bank,Vancity,"{'brand:wikidata': 'Q7914085', 'official_name': 'Vancouver City Savings Credit Union', 'addr:housenumber': '605', 'brand:wikipedia': 'en:Vancity', 'addr:street': 'Main Street', 'brand': 'Vancity', 'addr:city': 'Vancouver'}",False,False,True
308,49.2796054,-123.1002799,2019-09-13T13:57:03.000-07:00,restaurant,Juniper,"{'addr:housenumber': '185', 'addr:street': 'Keefer Street', 'addr:city': 'Vancouver'}",False,False,True
309,49.2796207,-123.1011093,2019-09-13T13:57:04.000-07:00,restaurant,Gold Stone Bakery & Restaurant,"{'addr:housenumber': '139', 'addr:street': 'Keefer Street', 'addr:city': 'Vancouver'}",False,False,True
310,49.2821955,-123.1024011,2019-09-13T13:57:04.000-07:00,bar,Back and Forth Bar,"{'note': 'They have ping pong. Not sure about how to tag that', 'addr:housenumber': '303', 'addr:street': 'Columbia Street', 'addr:city': 'Vancouver'}",False,False,True
311,49.2831638,-123.1035309,2019-09-13T13:57:04.000-07:00,restaurant,The Sardine Can,"{'addr:housenumber': '26', 'addr:street': 'Powell Street', 'addr:city': 'Vancouver'}",False,False,True
312,49.2836044,-123.1036863,2019-09-13T13:57:04.000-07:00,ice_cream,Soft Peaks Ice Cream,"{'addr:housenumber': '25', 'addr:street': 'Alexander Street', 'addr:city': 'Vancouver'}",False,False,True
313,49.284169,-123.1073434,2019-09-13T13:57:04.000-07:00,bar,131 Water Kitchen & Bar,"{'addr:housenumber': '131', 'addr:street': 'Water Street', 'addr:city': 'Vancouver'}",False,False,True
314,49.2834234,-123.1064112,2019-09-13T13:57:04.000-07:00,restaurant,Jules Bistro,"{'addr:housenumber': '216', 'addr:street': 'Abbott Street', 'addr:city': 'Vancouver'}",False,False,True
315,49.2731066,-123.1007271,2020-02-05T20:20:15.000-08:00,cafe,Tim Hortons,"{'brand:wikidata': 'Q175106', 'addr:housenumber': '195', 'brand:wikipedia': 'en:Tim Hortons', 'cuisine': 'coffee_shop', 'addr:street': 'Terminal Avenue', 'takeaway': 'yes', 'brand': 'Tim Hortons', 'addr:city': 'Vancouver'}",False,False,True
318,49.2083038,-123.1401665,2018-04-27T23:03:40.000-07:00,post_box,,{},False,False,True
319,49.2427766,-123.0040514,2018-04-28T05:57:25.000-07:00,restaurant,Crystal Palace,{'cuisine': 'chinese'},False,False,True
320,49.2427149,-123.004048,2019-07-07T04:11:10.000-07:00,fast_food,Subway,"{'brand:wikidata': 'Q244457', 'cuisine': 'sandwich', 'takeaway': 'yes', 'brand': 'Subway', 'brand:wikipedia': 'en:Subway (restaurant)'}",False,False,True
321,49.0537298,-122.319684,2018-07-28T21:43:35.000-07:00,post_box,,"{'post_box:type': 'community', 'operator': 'Canada Post Corporation'}",False,False,True
322,49.1720953,-123.1336083,2019-09-13T13:57:04.000-07:00,restaurant,Tokyo Joe's,"{'addr:housenumber': '8211', 'addr:street': 'Ackroyd Road', 'addr:unit': '130', 'addr:city': 'Richmond'}",False,False,True
324,49.325981,-123.1423367,2020-05-29T04:38:32.000-07:00,restaurant,Cactus Club Cafe,{},False,False,True
325,49.3260532,-123.140889,2020-05-29T04:38:32.000-07:00,bank,BlueShore Financial,"{'drive_through': 'yes', 'atm': 'yes'}",False,False,True
326,49.0490997,-122.2888388,2018-04-30T13:17:03.000-07:00,bicycle_parking,,"{'bicycle_parking': 'rack', 'covered': 'no', 'capacity': '4'}",False,False,True
327,49.2688462,-123.1163772,2020-04-11T01:44:50.000-07:00,parking_entrance,,{},False,False,True
328,49.2769081,-122.8589634,2020-02-12T23:53:44.000-08:00,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'wheelchair': 'yes', 'addr:housenumber': '2350', 'internet_access': 'wlan', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'addr:street': 'Saint Johns Street', 'takeaway': 'yes', 'brand': 'Starbucks'}",False,False,True
329,49.2808878,-123.1089337,2017-08-11T01:37:41.000-07:00,bicycle_parking,,{'capacity': '12'},False,False,True
330,49.2873953,-123.1288386,2019-10-24T00:55:34.000-07:00,restaurant,JoongWon,"{'addr:housenumber': '1329', 'addr:street': 'Robson Street'}",False,False,True
331,49.2866244,-123.1282577,2020-01-06T05:53:27.000-08:00,fast_food,Chongqing on Robson,"{'addr:housenumber': '1260', 'website': 'https://chong-qing-restaurant-online-ordering.securebrygid.com', 'phone': '+1-604-568-0303', 'opening_hours': 'Mo-Su 11:30-22:00', 'cuisine': 'chinese', 'addr:street': 'Robson Street', 'addr:postcode': 'V6E 1C1', 'addr:city': 'Vancouver'}",False,False,True
332,49.287665,-123.1292506,2016-07-27T15:29:41.000-07:00,restaurant,Stepho's,"{'cuisine': 'greek', 'addr:street': 'Robson Street'}",False,False,True
333,49.2867409,-123.1284213,2016-07-27T14:52:31.000-07:00,fast_food,A Taste of India,"{'cuisine': 'indian', 'addr:housenumber': '1282', 'addr:street': 'Robson Street'}",False,False,True
334,49.2875709,-123.1291089,2019-10-24T00:55:34.000-07:00,restaurant,Hon's Wun-Tun House,"{'cuisine': 'chinese', 'addr:housenumber': '1339', 'addr:street': 'Robson Street', 'addr:city': 'Vancouver'}",False,False,True
335,49.2873728,-123.1282271,2019-10-29T03:23:55.000-07:00,restaurant,miss KOREAN BBQ,"{'addr:housenumber': '793', 'addr:street': 'Jervis Street', 'addr:city': 'Vancouver'}",False,False,True
336,49.2871553,-123.1290789,2019-03-22T02:54:41.000-07:00,restaurant,Forage,"{'opening_hours': '24/7', 'website': 'https://foragevancouver.com/', 'addr:street': 'Robson Street', 'phone': '+1-604-661-1400'}",False,False,True
337,49.2870445,-123.128902,2019-09-18T23:00:49.000-07:00,restaurant,Timber,"{'opening_hours': 'Mo-Th 12:00-00:00; Fr 12:00-01:00; Sa 11:00-01:00; Su 11:00-00:00', 'cuisine': 'american', 'addr:housenumber': '1300', 'addr:street': 'Robson Street', 'addr:city': 'Vancouver'}",False,False,True
338,49.2874858,-123.1289807,2019-10-24T00:55:34.000-07:00,restaurant,Miko Sushi,"{'addr:housenumber': '1335', 'phone': '+1-604-681-0339', 'smoking': 'no', 'opening_hours': 'Mo-Fr 11:30-14:00,17:00-21:30; Sa 17:00-21:30', 'cuisine': 'japanese;sushi', 'outdoor_seating': 'no', 'addr:street': 'Robson Street', 'addr:postcode': 'V6E 1C6', 'addr:city': 'Vancouver'}",False,False,True
339,49.2875631,-123.129718,2019-09-18T23:00:49.000-07:00,restaurant,Cora,"{'brand:wikidata': 'Q2996960', 'addr:housenumber': '1368', 'brand:wikipedia': 'en:Cora (restaurant)', 'cuisine': 'breakfast', 'addr:street': 'Robson Street', 'brand': 'Cora', 'addr:city': 'Vancouver'}",False,False,True
340,49.2866006,-123.1282087,2019-08-23T07:46:30.000-07:00,cafe,Chatime,"{'brand:wikidata': 'Q16829306', 'brand:en': 'Chatime', 'addr:housenumber': '1274', 'brand:wikipedia': 'en:Chatime', 'cuisine': 'bubble_tea', 'name:en': 'Chatime', 'addr:street': 'Robson Street', 'takeaway': 'yes', 'brand:zh': '日出茶太', 'brand': 'Chatime', 'name:zh': '日出茶太'}",False,False,True
341,49.2865615,-123.1281828,2016-07-27T18:08:36.000-07:00,fast_food,Pok'e Time,"{'cuisine': 'japanese', 'addr:housenumber': '1258', 'addr:street': 'Robson Street'}",False,False,True
342,49.2864194,-123.1272344,2019-03-02T23:17:21.000-08:00,cafe,Abode,"{'addr:housenumber': '1223', 'addr:street': 'Robson Street'}",False,False,True
343,49.2866559,-123.1274985,2016-07-27T18:08:39.000-07:00,pub,Shenanigans,{'addr:street': 'Robson Street'},False,False,True
346,49.0453825,-122.3057007,2016-07-27T22:08:58.000-07:00,recycling,,{'recycling_type': 'container'},False,False,True
348,49.0426219,-122.3095017,2016-07-27T23:03:15.000-07:00,recycling,,{'recycling_type': 'container'},False,False,True
353,49.0429035,-122.3098023,2016-07-27T23:03:15.000-07:00,recycling,,{'recycling_type': 'container'},False,False,True
357,49.0428033,-122.3107465,2016-07-27T23:03:18.000-07:00,recycling,,{'recycling_type': 'container'},False,False,True
